codecommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
12175;126;29;10;33;17;24;10;3
12176;8799;1812;557;2407;1623;1099;739;561
12177;778;162;47;229;132;107;66;34
12178;297;41;16;81;56;53;32;18
12179;75;25;3;20;18;6;0;4
12180;67;15;7;16;9;7;5;8
12181;178;35;12;50;29;23;18;12
12182;214;43;20;70;34;23;14;11
12183;190;47;16;60;31;15;14;8
12184;106;46;4;32;8;7;10;0
12185;1275;390;73;316;219;143;81;53
12186;165;31;12;58;32;14;15;2
12187;360;108;47;103;59;22;8;12
12188;236;62;10;67;48;30;14;4
12189;292;73;15;82;61;29;24;6
12190;236;64;16;69;44;19;16;7
12191;255;57;13;62;52;42;17;12
12192;154;44;9;42;31;15;11;3
12193;227;55;8;63;33;29;28;11
12194;638;100;47;181;119;98;50;43
12195;220;36;17;63;51;30;15;8
12197;1646;445;108;474;309;159;99;51
12198;1625;430;108;443;295;185;104;61
12199;1498;307;86;382;283;187;143;109
12200;840;187;41;244;170;90;70;38
12201;795;124;40;191;135;139;101;65
12202;17685;3261;1276;3821;3056;2413;2072;1787
12203;428;102;23;141;68;47;22;25
12204;146;20;7;48;22;18;15;14
12205;592;125;19;185;111;68;51;34
12206;450;78;31;136;75;62;44;23
12207;277;109;9;65;45;25;18;7
12208;6320;1597;445;1631;1145;616;549;336
12209;634;230;40;171;87;56;27;23
12210;360;80;17;93;79;35;33;22
12211;116;19;8;44;30;8;3;3
12212;70;10;5;26;13;6;4;6
12213;453;90;33;120;98;50;41;21
12214;450;159;22;108;61;46;33;20
12215;863;195;58;260;155;98;57;39
12216;1134;403;69;317;144;102;64;35
12217;566;116;34;162;107;63;59;25
12219;308;98;11;94;47;27;15;17
12220;242;48;12;74;50;29;17;12
12221;296;76;18;108;44;31;18;3
12222;184;31;17;49;36;18;21;13
12223;1401;446;104;344;270;116;63;59
12224;1843;592;207;459;278;130;100;77
12225;1213;222;73;378;241;159;87;53
12226;375;111;21;118;64;37;10;13
12227;154;36;9;52;21;10;15;9
12228;247;63;14;68;50;23;18;12
12229;178;20;12;48;39;22;23;15
12230;357;94;14;81;107;31;22;8
12231;591;181;56;163;98;39;29;25
12232;213;37;6;56;35;36;19;23
12233;233;57;15;62;54;15;19;13
12234;432;86;28;115;69;68;43;22
12235;173;47;18;43;23;19;16;5
12236;128;23;9;38;33;16;4;4
12237;500;131;37;121;85;67;27;32
12238;310;85;13;82;59;32;26;12
12239;218;27;9;90;44;24;16;8
12240;337;82;22;85;72;28;31;18
12241;1314;128;66;313;244;253;159;151
12242;244;42;13;82;42;35;13;16
12243;695;136;33;212;147;68;55;44
12244;731;210;37;177;129;96;49;32
12246;452;159;24;127;82;31;20;10
12247;252;71;20;79;46;19;9;8
12248;421;144;16;123;63;34;23;18
12249;155;59;6;29;19;24;14;5
12250;183;60;18;44;26;17;11;8
12251;307;57;14;93;66;33;26;18
12252;330;70;26;83;56;43;33;19
12253;865;289;57;236;136;67;46;34
12254;1709;249;75;435;316;288;195;151
12255;612;177;37;164;92;75;39;28
12256;314;58;15;91;64;34;32;20
12257;582;103;30;153;112;69;81;33
12258;816;272;70;181;139;71;51;32
12259;512;138;22;146;106;54;24;22
12260;147;31;11;53;25;10;9;8
12261;108;20;8;29;26;5;13;6
12262;674;151;36;156;148;80;55;47
12263;541;85;40;156;122;67;49;23
12264;2446;379;130;690;444;371;263;169
12265;399;107;20;118;56;42;30;26
12266;429;125;27;124;76;41;24;11
12267;513;190;20;136;84;52;22;9
12268;362;148;20;98;49;23;12;12
12269;96;21;9;30;18;10;5;3
12270;3199;755;254;917;606;344;216;107
12272;397;81;24;113;77;57;28;16
12273;226;47;15;71;50;24;10;7
12274;88;22;5;23;24;5;7;2
12275;35;11;2;8;6;4;3;1
12276;299;84;33;71;57;31;9;14
12277;432;134;47;132;73;19;24;4
12278;136;33;7;33;37;7;14;7
12280;338;150;33;66;52;15;12;11
12281;572;107;26;171;133;70;40;23
12282;320;78;30;111;48;29;12;13
12283;383;95;30;91;102;48;9;8
12284;290;86;16;84;42;38;14;9
12286;908;151;53;288;185;114;70;47
12287;490;131;24;115;108;51;41;21
12288;1130;130;53;320;210;190;125;101
12289;182;31;11;53;31;29;17;9
12290;372;63;34;111;65;49;35;15
12291;355;104;27;97;53;49;14;10
12292;313;61;20;104;59;36;24;9
12293;107;20;8;29;23;12;6;9
12294;522;131;35;136;112;59;29;21
12295;76;22;2;26;7;7;8;4
12296;411;85;21;103;73;49;43;36
12297;402;91;14;106;85;56;32;17
12298;323;74;20;87;64;40;22;16
12299;591;160;46;188;90;55;37;16
12300;9518;2944;598;2526;1548;711;697;496
12301;1601;332;128;475;265;198;118;86
12303;198;49;18;53;38;20;14;8
12305;1039;293;75;397;155;63;34;22
12307;249;86;16;70;39;21;13;4
13001;98647;15082;5042;14434;15630;11213;13568;23677
13002;15833;2714;814;3327;2828;2169;1853;2128
13003;1829;309;99;454;327;246;191;203
13004;39916;11018;2353;9651;6756;3791;3299;3047
13005;34115;7840;2110;8333;6113;3768;2903;3048
13006;1179;237;66;295;221;151;111;98
13007;8930;1526;444;2101;1570;1290;1004;996
13008;404;48;25;73;71;60;55;74
13009;634;60;18;126;102;117;106;105
13010;3153;722;188;775;507;401;290;270
13011;310;85;11;58;54;24;34;45
13012;478;65;33;45;94;47;66;128
13013;1414;222;73;306;207;214;168;224
13014;9957;3775;486;2759;1473;804;400;260
13015;10943;1682;439;2037;1826;1355;1410;2193
13016;4618;705;308;1152;833;588;475;555
13017;1157;243;63;326;217;131;81;94
13018;3354;946;185;939;532;357;217;179
13019;7042;735;339;1126;1073;947;969;1853
13020;1604;261;85;374;269;235;171;210
13021;4814;632;304;923;851;633;550;920
13022;5736;1095;449;1005;1001;616;605;966
13023;3468;497;186;799;606;494;407;480
13024;2007;459;132;534;338;221;154;168
13025;1705;151;62;279;297;268;259;388
13026;12367;2887;653;3455;2252;1540;850;731
13027;12089;3490;564;3140;2089;1249;880;677
13028;27773;6135;1814;6725;4888;2733;2573;2904
13029;1062;139;41;249;200;143;133;157
13030;3711;603;212;907;736;536;392;325
13031;2716;511;145;734;513;343;228;242
13032;5933;658;221;948;971;813;846;1476
13033;4105;630;218;929;725;566;433;605
13034;1518;353;72;362;260;178;151;142
13035;5255;710;274;1355;999;767;597;553
13036;3399;894;162;852;546;425;289;231
13037;6215;1019;317;1441;1092;901;690;755
13038;2912;549;180;697;587;317;325;256
13039;11390;2265;725;3788;2234;1379;646;352
13040;7364;1128;332;1590;1289;1018;890;1117
13041;15344;3726;767;4154;2427;1816;1255;1199
13042;5002;705;367;971;874;696;582;805
13043;6992;1487;390;1918;1238;874;564;521
13044;3859;593;202;957;688;528;405;486
13045;3569;738;190;1002;647;434;308;249
13046;3163;560;144;738;499;449;332;440
13047;32123;6463;1819;8454;6762;4375;2432;1819
13048;3342;551;158;784;595;430;369;456
13049;1534;247;75;360;320;218;164;151
13050;7155;1240;371;1483;1293;1000;827;941
13051;6482;1090;342;1556;1163;952;626;753
13052;1927;357;100;465;341;277;223;164
13053;4455;1186;271;1120;705;499;337;338
13054;24222;6554;1390;6534;4244;2691;1543;1266
13055;612519;158634;35638;118340;101088;61561;59035;78224
13056;36704;9713;2112;8958;6290;4127;2855;2649
13057;379;51;19;106;73;57;35;37
13058;1871;384;75;399;352;238;226;197
13059;2760;525;124;625;479;344;269;395
13060;4185;649;159;990;655;585;424;722
13061;157;37;6;48;27;17;9;13
13062;3457;504;146;763;552;521;426;543
13063;19103;5941;921;5152;3574;1835;1005;674
13064;1950;428;104;535;334;233;168;148
13065;2648;545;153;706;485;361;202;196
13066;4376;1178;209;1124;711;514;328;312
13067;2291;600;133;647;382;239;148;141
13068;1470;163;62;328;327;225;179;186
13069;7744;1328;452;1707;1343;1063;841;1010
13070;4811;1190;293;1247;766;586;412;318
13071;16057;3277;934;4069;2847;1941;1464;1525
13072;2576;346;125;532;416;408;290;460
13073;4209;720;211;1117;770;534;420;437
13074;3643;841;155;881;620;470;302;374
13075;8338;1714;643;1860;1504;1083;756;779
13076;2563;653;151;709;408;285;186;171
13077;12493;4720;610;3500;1853;966;539;304
13078;6425;2136;457;1946;1077;432;231;146
13079;1335;294;45;285;191;168;150;203
13080;4271;1059;197;897;650;560;368;540
13081;8920;1648;533;2566;1724;1187;701;561
13082;3671;516;182;625;715;532;444;656
13083;3121;649;228;834;520;389;279;222
13084;4021;958;205;1002;624;466;360;406
13085;4314;787;270;962;779;554;417;544
13086;6755;1270;382;1618;1177;870;693;744
13087;3554;537;163;740;607;513;409;586
13088;3846;731;272;979;673;470;325;395
13089;2401;725;146;647;401;246;135;101
13090;103;8;3;14;11;9;18;39
13091;4285;619;192;929;718;605;556;665
13092;6425;1200;422;1769;1213;804;567;449
13093;270;42;14;66;47;31;34;36
13094;1902;351;132;449;328;260;217;165
13095;923;128;31;69;128;118;159;291
13096;2036;589;201;565;378;142;99;63
13097;10123;2341;521;2817;1869;1249;748;577
13098;4655;785;295;1132;947;599;425;472
13099;647;162;36;232;97;64;23;34
13100;7996;2149;474;1748;1397;832;711;685
13101;2446;299;127;567;434;380;314;325
13102;4963;1267;298;1538;883;543;236;198
13103;33477;7514;1920;7855;6107;3873;2948;3261
13104;6118;924;438;1434;1075;770;649;827
13105;5233;1339;361;1418;894;581;331;308
13106;8071;2133;395;2234;1439;862;511;498
13107;4150;727;235;902;620;540;517;609
13108;10572;3693;665;2791;1609;841;582;390
13109;1722;145;59;244;272;231;264;506
13110;7900;1565;421;1913;1262;1012;739;988
13111;783;64;65;151;120;106;112;164
13112;6426;1014;319;1454;1062;914;727;936
13113;6332;692;329;1175;1081;915;903;1237
13114;4018;408;155;662;704;597;588;904
13115;1275;148;76;334;259;196;134;127
13116;607;141;41;174;101;83;39;29
13117;23751;5890;1403;6323;4059;2689;1768;1619
13118;2619;296;124;587;450;365;341;456
13119;5089;939;391;1127;991;600;502;541
13201;28107;7982;1230;4363;4121;2229;3293;4889
13202;18104;5234;1034;2841;2864;1634;1699;2798
13203;32164;13216;1818;6425;4733;2063;1880;2029
13204;36185;8456;2221;7173;6090;3713;3976;4556
13205;31164;6014;1598;5085;5016;3506;4293;5651
13206;30722;4651;1615;3784;4864;3344;4562;7902
13207;27509;4436;1624;4033;4850;3043;3271;6253
13208;60594;8983;3383;8672;10522;7052;8213;13768
13209;55341;10750;3519;10023;9751;6856;6211;8232
13210;39448;10081;2459;9177;7168;4167;3332;3065
13211;41029;10381;2349;9756;7035;4771;3271;3466
13212;45977;8518;2885;8853;7908;5934;5476;6404
13213;62833;18861;4146;14462;10434;6089;4670;4170
13214;41464;16504;2431;9449;6433;2792;2077;1778
13215;50193;21452;2716;11218;7349;3334;2007;2116
13216;11684;3115;610;3028;1950;1032;804;1146
14001;906;224;55;259;151;98;65;52
14003;218;37;14;76;27;30;17;18
14005;1242;284;53;402;216;154;86;46
14006;708;82;27;186;149;102;92;70
14007;170;58;3;57;29;9;9;5
14009;1030;164;54;286;176;132;117;101
14011;1332;359;72;395;232;150;64;62
14012;124;26;9;36;23;13;11;6
14014;783;76;31;180;151;140;97;108
14015;534;48;22;139;82;66;71;108
14016;337;77;22;101;73;37;18;9
14019;174;33;7;58;36;18;12;9
14020;2726;718;127;897;468;272;146;98
14021;417;100;32;152;44;35;33;21
14022;490;124;18;197;71;34;31;16
14023;50;15;0;15;10;5;3;1
14024;408;67;32;138;85;42;26;18
14025;230;48;15;67;36;22;26;16
14026;728;103;31;208;136;116;82;53
14027;3464;966;183;1056;526;351;210;171
14030;1125;124;55;230;185;160;189;183
14032;222;47;9;67;38;19;17;25
14033;175;29;11;65;30;14;23;3
14034;360;37;21;102;66;59;44;31
14035;1002;296;60;294;170;79;58;45
14036;114;14;5;39;23;15;13;6
14037;393;68;20;114;71;53;30;37
14038;564;114;27;179;89;68;45;43
14039;540;100;22;151;110;81;58;18
14040;139;20;8;45;24;12;17;12
14041;104;25;4;26;13;13;14;10
14042;650;72;33;156;123;101;83;82
14043;68;25;6;18;12;4;2;1
14044;747;103;25;203;143;121;84;68
14045;191;43;7;53;34;27;13;14
14046;1306;284;62;417;205;149;101;88
14047;10389;3311;630;2703;1453;839;756;697
14049;106;20;6;29;20;12;9;9
14050;133;33;7;41;21;11;15;4
14053;128;36;4;45;25;12;3;3
14054;144;40;7;45;27;14;6;4
14055;323;70;30;74;63;34;26;26
14057;1079;280;71;377;143;116;53;40
14059;365;44;36;59;70;44;51;61
14060;1513;236;84;436;232;193;181;152
14061;6455;2141;305;1937;1003;609;275;184
14062;305;41;19;73;63;38;32;39
14063;151;19;25;63;15;12;5;11
14064;192;60;7;56;36;25;7;2
14066;1749;340;97;523;294;213;159;123
14068;2473;335;119;525;404;370;296;424
14069;984;214;62;340;170;90;66;43
14070;159;39;15;30;23;12;24;16
14076;4234;960;244;1271;762;447;304;246
14077;524;125;38;140;81;52;49;40
14078;272;56;14;82;51;31;20;18
14079;1282;310;96;345;255;116;88;72
14080;87;12;3;34;13;6;12;7
14082;122;20;4;43;19;17;12;8
14083;522;154;30;176;77;29;36;19
14084;313;67;20;100;44;37;30;14
14085;600;174;32;165;92;70;41;27
14086;294;68;21;59;45;31;29;41
14087;97;28;2;28;19;12;7;0
14088;297;93;10;89;47;31;16;10
14089;260;42;19;72;53;38;21;15
14090;502;78;21;122;97;82;55;47
14091;88;33;3;14;15;9;3;10
14092;1320;270;48;393;252;179;104;73
14093;133;23;14;33;37;7;8;11
14096;172;48;2;61;30;15;11;4
14097;207;46;9;66;37;24;17;8
14098;4097;704;174;1114;732;643;381;350
14100;1373;313;60;404;259;149;98;90
14101;2931;409;155;604;489;403;415;457
14102;816;205;37;248;123;93;60;49
14103;293;85;19;102;47;18;14;8
14104;132;27;5;47;16;8;15;15
14106;501;73;22;147;114;58;54;34
14107;133;42;5;38;23;11;9;4
14110;85;25;4;27;12;11;4;3
14111;284;55;15;79;52;45;18;20
14116;81;15;3;35;20;5;3;1
14117;3059;862;227;937;440;228;165;200
14118;69520;14527;3692;13832;10691;7248;8308;11222
14119;1337;401;74;441;225;112;55;29
14120;989;254;50;280;166;105;82;52
14121;180;39;15;49;35;27;12;3
14122;104;21;4;31;18;19;5;4
14123;1372;131;54;272;226;233;201;255
14124;438;161;23;131;62;29;22;11
14125;1248;110;61;245;213;205;209;204
14126;1002;251;49;268;181;105;87;60
14127;360;89;14;150;55;28;17;6
14130;135;35;5;46;19;18;8;5
14131;183;62;10;47;29;11;14;12
14132;158;57;8;42;22;17;10;3
14134;131;31;7;35;25;14;11;9
14135;204;50;6;44;31;26;28;20
14136;69;20;9;24;9;3;3;0
14137;1927;428;101;546;293;247;186;125
14138;215;59;11;76;36;16;9;8
14140;244;52;15;86;39;21;17;13
14141;121;25;8;31;30;12;6;9
14143;1739;683;83;502;221;128;78;44
14145;355;72;10;92;76;53;35;17
14146;124;27;8;30;23;23;7;6
14147;106;28;7;32;17;9;6;7
14149;285;71;18;88;42;29;24;13
14150;983;245;43;284;167;98;70;76
14159;162;37;6;38;33;15;16;17
14160;141;23;10;38;25;26;12;7
14161;290;78;21;83;51;32;9;15
14162;961;244;39;302;179;90;60;46
14163;265;48;12;93;57;20;23;11
14165;140;38;12;39;14;18;15;5
14166;1816;297;90;522;306;238;175;189
14167;5063;1542;266;1689;681;406;292;186
14168;167;57;5;52;31;10;7;6
14169;120;22;5;29;25;13;15;12
14171;109;22;5;38;20;10;7;7
14172;324;70;22;109;61;28;17;17
14173;306;56;14;105;62;29;23;17
14174;5113;1960;298;1508;670;345;178;155
14175;191;23;6;56;41;26;16;22
14177;657;154;40;200;95;80;62;27
14179;110;21;6;38;17;11;11;5
14180;115;31;4;37;18;13;6;5
14181;3684;952;233;1100;555;359;276;209
14182;294;108;10;80;41;22;19;13
14183;73;26;1;25;7;10;3;1
14184;165;30;9;49;35;21;14;7
14190;107;32;6;32;23;10;0;3
14191;3590;924;212;1052;586;357;256;201
14193;510;105;22;190;82;55;36;20
14194;466;122;19;144;107;34;21;18
14195;178;25;12;56;35;23;13;14
14196;162;28;7;49;18;24;19;17
14197;846;123;41;227;154;116;92;93
14198;191;40;3;61;41;22;13;11
14200;1611;361;96;500;271;167;135;81
14202;254;48;13;84;31;38;18;24
14203;136;23;7;36;20;17;11;22
14204;149;47;12;53;18;9;6;3
14205;146;32;10;38;28;22;10;7
14206;236;79;17;68;32;18;11;12
14207;439;71;17;143;74;69;41;24
14209;402;92;25;145;62;37;26;15
14211;265;67;9;78;56;19;20;16
14214;130;22;15;43;21;15;8;5
14215;1496;291;58;518;259;204;103;63
14216;173;37;19;44;37;16;18;2
14218;260;43;18;100;41;35;15;8
14220;3056;770;277;681;567;242;234;285
14221;2437;588;125;831;369;244;161;119
14223;65;23;3;20;10;5;2;2
14224;45;10;3;15;7;2;5;3
14225;4369;1445;266;1581;569;217;181;109
14226;202;30;8;53;48;35;19;10
14227;164;40;5;67;17;17;11;8
14228;3781;615;212;951;618;488;457;441
14229;1723;552;91;497;255;142;113;73
14230;93;26;4;25;18;7;7;4
14231;312;57;24;98;54;39;25;16
14232;115;23;6;23;25;15;8;14
14236;383;99;15;105;70;50;23;20
14237;383;54;14;104;83;54;50;25
14238;90;24;7;21;20;8;6;4
14239;76;23;9;21;15;4;2;2
14240;345;71;11;125;63;37;25;13
14241;449;97;20;145;66;62;42;16
14242;998;133;50;158;138;116;166;239
14243;1143;220;96;275;184;130;108;129
14244;240;51;6;65;40;34;21;22
14245;223;52;14;67;44;29;10;7
14246;578;98;19;177;102;81;50;52
14248;181;33;3;55;39;22;14;15
14249;949;124;39;325;186;136;91;49
14250;234;62;12;69;31;20;20;20
14251;367;69;20;118;67;50;34;10
14252;164;41;7;37;28;23;12;16
14254;1134;138;47;262;206;181;167;133
14256;242;34;21;78;55;20;21;14
14257;1367;200;69;319;266;230;193;90
14258;6117;2149;408;1559;850;461;367;324
14260;194;24;15;53;35;22;23;22
14261;237;31;21;66;55;29;15;19
14266;1005;145;57;272;171;140;135;86
14269;158;27;10;40;45;15;8;12
14270;309;62;17;120;47;30;23;12
14271;3707;915;182;1004;616;408;297;285
14272;81;29;1;26;14;7;4;0
14273;103;28;8;38;12;6;7;5
14274;1606;181;77;336;285;262;225;240
14275;338;52;12;104;51;47;36;34
14276;252;60;11;81;38;37;15;10
14277;1318;323;63;396;205;159;87;86
14278;836;169;29;271;154;118;61;34
14280;178;52;8;46;26;17;14;15
14281;551;160;23;150;103;53;32;30
14282;144;45;9;49;19;15;4;4
14283;161;48;9;54;23;14;8;4
14284;119;39;7;29;20;12;5;9
14285;44;11;5;10;12;3;1;2
14286;369;67;23;106;63;42;29;38
14287;1362;260;59;456;282;158;83;64
14288;640;61;23;147;119;118;76;95
14289;405;100;24;134;75;43;18;11
14290;558;107;18;174;84;85;53;37
14291;194;54;7;54;42;18;12;8
14293;204;41;12;77;27;23;13;12
14297;342;44;13;82;80;58;40;25
14298;113;35;7;32;22;8;5;5
14299;593;149;47;158;92;67;41;39
14300;44;8;0;17;7;6;5;2
14301;3673;950;180;1289;551;310;236;158
14302;134;19;9;35;31;17;15;8
14303;705;158;54;218;120;72;44;38
14304;656;142;47;173;110;75;37;72
14305;556;102;35;148;90;64;50;66
14306;295;60;23;70;42;43;32;26
14308;155;48;7;48;27;11;3;12
14309;622;184;18;189;109;52;43;27
14310;496;105;28;164;84;58;30;27
14311;735;163;16;220;136;110;52;39
14312;1368;523;86;414;183;89;40;34
14316;200;27;8;66;40;15;16;27
14318;522;142;30;156;73;44;37;40
14319;618;118;29;188;108;76;50;49
14320;217;42;8;72;31;30;22;11
14322;180;44;10;43;27;17;27;12
14325;2294;372;141;643;407;284;227;220
14326;610;124;41;171;117;78;43;37
14327;15255;3587;878;3843;2679;1443;1483;1343
14328;925;163;40;313;143;112;78;77
14329;78;12;4;42;10;5;4;2
14332;506;133;30;146;69;58;46;24
14333;5730;1621;511;1469;941;435;374;379
14334;226;51;19;85;36;21;9;5
14335;242;55;16;63;45;25;16;21
14336;351;112;12;116;45;36;20;10
14337;220;30;9;72;46;33;15;16
14338;1583;368;118;452;273;130;118;124
14341;8191;1962;481;2256;1374;919;721;480
14342;2883;1343;171;784;299;145;87;54
14343;48;18;2;5;10;5;5;2
14344;286;48;15;86;46;46;20;24
14345;223;62;11;72;44;20;12;3
14346;500;118;16;177;82;41;46;20
14347;733;200;46;219;133;76;33;25
14348;54;11;5;11;10;8;3;4
14349;1389;198;53;425;286;202;142;83
14352;681;243;21;240;99;39;30;9
14353;280;47;14;87;51;43;23;14
14354;1417;226;68;360;233;195;176;157
14355;843;141;29;208;137;118;104;105
14357;699;212;39;209;129;65;24;22
14358;61;4;3;16;19;10;6;3
14360;140;42;9;26;30;19;10;4
14362;131;24;5;40;27;11;16;9
14364;332;83;16;83;59;47;24;20
14365;1896;330;92;470;337;231;222;214
14366;15517;5353;918;4404;2212;1045;883;702
14367;342;121;20;118;45;15;12;10
14368;210;67;15;65;33;12;9;10
14369;217;50;10;66;40;20;20;11
14370;2294;852;144;744;274;144;77;59
14371;4731;1331;289;1519;751;379;268;193
14374;84;18;4;28;24;7;4;0
14375;127;31;7;38;16;11;12;11
14377;452;126;34;148;65;40;22;17
14378;210;64;7;68;40;15;7;9
14379;264;54;24;90;31;32;16;16
14380;131;16;4;42;24;24;10;11
14381;46;11;4;16;10;3;2;0
14383;1998;285;93;420;356;297;281;266
14384;2484;538;123;660;388;286;237;253
14385;111;17;7;34;27;9;11;6
14389;176;36;14;43;32;22;18;11
14390;131;27;0;35;25;20;12;12
14391;294;71;11;90;48;29;32;14
14393;249;39;16;52;46;47;35;14
14394;317;64;17;107;55;37;20;18
14396;645;69;24;147;117;114;104;69
14397;240;58;13;79;38;24;22;6
14398;419;72;34;114;83;48;33;35
14399;241;71;14;76;32;25;10;13
14400;144;24;6;36;27;18;20;12
14401;97;21;5;27;20;11;5;9
14402;79;16;7;25;18;6;4;3
14403;569;109;32;205;110;64;30;19
14404;86;24;4;22;17;10;7;2
14405;234;72;11;70;46;25;7;3
14406;800;142;35;181;154;151;69;68
14407;1600;163;64;324;248;212;223;367
14408;1392;290;70;491;232;151;96;61
14409;1694;400;129;461;289;160;138;118
14410;824;197;46;274;135;88;52;31
14411;194;48;9;43;33;29;18;13
14412;57;15;1;16;9;5;5;5
14419;208;31;14;73;36;23;16;14
14421;445;90;18;175;70;45;22;26
14424;138;43;9;49;22;5;5;5
14425;134;21;9;37;16;15;15;20
14426;132;17;6;39;23;15;15;18
14427;222;79;9;64;35;21;9;6
14430;111;22;4;36;18;14;6;12
14431;6994;1997;422;2325;1091;572;331;256
14435;125;24;5;37;31;11;9;7
14436;407;87;24;104;64;54;44;30
14437;7508;2073;388;2354;1127;655;523;389
14438;352;52;15;113;56;54;36;26
14439;80;31;3;27;14;2;2;1
14445;75;14;6;28;15;4;5;3
14446;64;10;3;14;13;10;8;6
14448;46;10;1;13;9;5;1;7
14449;309;73;14;116;48;28;19;11
14452;455;137;32;145;68;30;28;15
14453;254;57;20;92;40;21;17;7
14454;1164;165;45;345;214;180;120;95
14455;200;37;7;64;52;22;11;6
14456;2037;470;108;635;370;230;121;102
14457;87;23;3;31;15;7;3;6
14458;342;57;11;111;64;41;39;18
14460;1035;333;56;326;150;91;48;31
14461;246;33;9;68;58;42;24;11
14465;358;60;15;97;56;49;39;43
14466;248;44;18;70;40;33;27;16
14467;219;68;8;61;40;20;9;13
14468;277;76;8;89;44;32;19;9
14469;71;16;4;30;11;4;1;5
14473;94;23;5;32;18;6;4;6
14474;163;24;7;46;37;19;16;16
14475;1614;352;69;477;245;232;130;109
14476;138;41;7;38;20;16;8;8
14478;1567;646;92;451;188;86;56;48
14480;398;153;32;125;55;17;10;6
14482;178;14;5;52;58;26;13;10
14483;129;22;4;41;26;17;6;13
14484;176;31;7;47;36;28;11;15
14486;422;99;16;154;68;39;32;13
14487;625;172;47;181;80;65;46;33
14488;7169;1770;478;1945;1135;668;590;583
14491;139;13;4;35;31;25;16;15
14492;221;37;19;60;43;20;23;19
14494;102;21;7;38;20;7;6;4
14495;392;36;16;85;82;52;55;66
14496;46;12;1;14;13;4;2;0
14497;221;54;8;70;46;20;17;7
14498;171;52;6;45;23;28;10;8
14499;378;64;18;130;66;43;35;22
14500;119;19;7;28;20;24;10;11
14501;190;64;13;51;37;13;9;4
14502;70;21;1;21;12;12;3;0
14504;585;131;24;186;105;71;46;23
14506;176;59;6;61;25;11;11;3
14509;168;18;7;34;33;22;20;34
14510;41;6;2;15;5;7;7;0
14511;53;27;3;15;2;4;0;3
14512;67;22;3;27;10;2;2;1
14514;3574;1112;247;1020;568;286;175;165
14515;1644;531;106;523;230;130;79;45
14516;1583;459;72;522;259;150;85;36
14519;86;13;4;18;12;16;9;14
14520;642;140;42;224;121;57;37;22
14522;302;54;11;102;54;35;26;20
14524;226;51;18;67;37;27;13;14
14527;404;94;28;114;70;36;32;31
14528;270;86;11;77;44;24;15;13
14529;179;41;10;46;22;29;21;10
14530;1394;294;84;403;240;150;119;105
14531;31;8;0;9;6;4;4;0
14533;68;14;4;24;6;10;7;4
14534;298;53;13;97;55;35;24;20
14535;411;73;23;122;72;43;40;38
14536;1965;491;182;494;326;199;117;158
14538;1045;169;48;338;196;153;73;68
14540;249;58;15;69;42;22;17;26
14541;91;16;5;16;19;17;11;5
14542;415;50;18;94;79;57;55;62
14543;1734;301;84;448;307;229;188;177
14546;155;26;9;60;29;21;10;1
14547;114;16;12;48;21;6;7;3
14550;76;18;10;13;13;7;4;10
14552;388;103;26;96;75;37;22;30
14554;1034;183;44;303;211;140;92;60
14555;346;73;14;114;85;26;23;11
14556;1303;323;53;382;202;145;113;85
14557;996;211;91;210;185;136;84;79
14558;733;92;38;189;136;118;81;79
14559;183;55;11;52;32;19;9;4
14562;1786;326;103;488;276;210;198;185
14563;304;74;17;88;58;32;18;18
14565;208;44;7;67;30;30;16;13
14566;1753;202;87;372;291;254;244;302
14569;171;25;9;41;33;27;16;20
14570;1847;483;107;639;336;154;77;51
14571;223;60;13;71;37;21;15;7
14572;618;207;39;223;78;36;24;12
14574;1328;294;99;379;196;157;123;79
14575;332;65;21;91;64;46;25;21
14576;404;130;30;121;56;32;24;12
14578;1024;246;62;291;180;104;67;75
14579;924;268;33;262;173;108;48;31
14582;548;140;30;183;86;64;25;18
14586;143;46;10;43;23;13;7;2
14587;1608;294;96;455;285;176;182;120
14588;229;43;13;64;50;23;27;9
14589;678;214;20;218;93;65;53;16
14590;97;31;5;34;12;11;3;1
14591;540;123;31;177;88;62;39;19
14592;922;181;30;258;147;129;103;74
14593;513;122;20;137;104;58;33;39
