CodeCommune;NSCOL15P;DIPLMIN;BEPC;CAPBEP;BAC;SUP2;SUP34;SUP5
54403;894;150;27;269;164;138;76;71
54404;190;42;5;57;43;23;10;10
54405;335;46;12;111;71;44;34;17
54406;200;35;7;80;35;17;18;8
54407;72;20;2;22;15;8;5;0
54408;175;29;4;66;34;19;13;10
54409;133;14;12;43;23;21;12;9
54410;386;80;13;103;86;37;35;31
54411;174;19;1;51;35;27;19;23
54412;31;6;2;7;5;7;2;1
54413;108;22;5;41;18;8;9;4
54414;483;112;23;125;85;59;58;21
54415;3030;601;139;892;585;391;227;194
54416;129;24;5;53;21;15;4;7
54417;179;31;2;64;32;28;12;11
54418;138;32;5;51;24;19;4;4
54419;57;12;6;24;7;5;2;0
54420;63;9;7;18;17;6;2;4
54421;249;97;19;75;32;19;6;2
54422;49;8;2;20;8;9;1;0
54423;261;76;23;91;41;14;10;6
54424;32;3;1;12;8;4;2;2
54425;1802;469;112;604;376;113;74;54
54426;373;61;25;108;76;43;39;20
54427;80;18;1;31;18;5;3;3
54428;661;188;24;238;118;43;26;24
54429;230;28;14;81;33;33;23;19
54430;3704;1052;168;1034;595;373;269;212
54431;10359;2379;503;2679;1890;1171;963;774
54432;1384;319;56;401;264;162;120;61
54433;168;18;9;53;30;23;22;14
54434;190;33;7;55;38;35;15;8
54435;279;38;14;87;64;43;23;10
54436;121;14;6;44;28;19;3;7
54437;872;165;28;305;140;117;79;38
54438;43;10;4;6;13;4;7;0
54439;3814;682;190;1003;685;567;358;329
54440;93;20;3;33;14;13;7;3
54441;170;25;14;44;37;20;21;8
54442;69;14;1;21;11;14;3;6
54443;27;6;0;11;4;4;0;1
54444;167;22;9;61;29;23;12;10
54445;75;9;2;36;12;10;7;0
54446;48;9;3;18;8;4;6;1
54447;65;16;3;17;19;4;4;1
54449;771;112;33;240;168;100;76;42
54450;113;29;5;41;20;12;3;3
54451;2849;587;137;888;536;302;248;151
54452;52;4;3;14;7;10;8;6
54453;126;11;12;46;25;15;11;8
54455;113;27;3;42;21;10;5;5
54456;442;48;13;123;92;85;41;41
54457;35;11;1;11;5;6;2;0
54458;91;31;3;14;22;8;7;6
54459;1800;249;76;480;306;255;222;212
54460;111;17;5;40;20;19;8;3
54461;53;5;1;15;15;10;3;3
54462;2182;479;82;622;365;284;215;134
54463;164;16;10;46;38;19;18;18
54464;73;14;0;21;19;8;8;3
54465;566;137;24;174;100;68;45;18
54466;304;64;12;75;77;46;21;10
54467;131;29;4;44;30;9;8;6
54468;86;16;3;34;16;3;6;9
54469;294;43;11;88;64;44;29;15
54470;58;15;4;18;12;8;0;2
54471;58;13;0;20;9;13;2;2
54472;656;154;40;221;126;57;45;13
54473;235;72;11;73;39;24;8;8
54474;147;21;2;37;25;21;20;21
54475;110;13;7;35;30;10;7;9
54476;306;62;23;121;57;27;11;5
54477;118;20;9;47;20;12;9;1
54478;116;12;2;38;29;15;9;11
54479;66;9;3;14;19;13;5;2
54480;47;8;2;12;6;7;10;1
54481;76;11;6;25;15;11;7;1
54482;7615;1402;359;1651;1332;1024;938;908
54483;5687;1342;263;1716;1014;602;418;332
54484;133;31;6;51;19;9;12;5
54485;239;40;9;61;47;26;31;24
54486;250;40;9;77;36;47;30;12
54487;48;5;2;11;15;11;5;1
54488;32;5;3;6;3;3;4;7
54489;129;29;7;49;26;9;8;2
54490;1057;142;36;335;226;153;105;62
54491;269;55;7;103;50;26;15;13
54492;111;23;4;41;14;11;9;8
54493;1776;469;80;581;283;158;130;75
54494;68;16;3;25;15;6;3;1
54495;3192;477;201;889;577;448;343;257
54496;251;60;16;93;37;23;16;6
54497;82;31;7;19;14;3;1;6
54498;3850;627;198;1091;729;518;402;285
54499;80;12;6;19;18;9;11;6
54500;135;22;7;46;24;16;14;6
54501;68;13;3;26;14;8;4;0
54502;179;25;7;70;43;20;9;6
54504;502;99;33;141;86;58;50;35
54505;535;79;13;162;98;82;51;49
54507;83;14;6;26;14;15;8;2
54508;178;16;6;58;40;32;17;10
54509;769;147;35;253;154;93;49;39
54510;217;35;10;70;43;23;18;16
54511;94;27;1;34;17;6;7;3
54512;84;25;2;27;16;5;5;3
54513;480;89;24;169;84;58;39;17
54514;463;100;14;146;82;44;51;26
54515;184;16;7;66;29;28;21;17
54516;12;3;1;1;2;3;0;1
54517;157;29;2;48;29;23;13;11
54518;863;250;40;235;159;87;53;39
54519;435;117;23;137;95;38;16;8
54520;282;48;16;114;44;35;18;8
54521;1493;452;67;398;234;125;92;123
54522;104;17;7;43;13;11;6;6
54523;363;21;12;84;137;75;26;9
54524;71;14;2;31;7;8;7;1
54525;493;87;14;169;94;59;36;34
54526;6420;1437;271;1698;1159;734;664;456
54527;508;69;18;159;76;79;69;38
54528;11904;3240;534;3414;2230;1034;806;647
54529;25;4;0;11;5;1;3;1
54530;69;14;5;27;10;9;3;2
54531;53;15;3;10;8;11;5;2
54532;134;33;6;29;22;20;10;14
54533;1849;327;84;668;387;196;125;63
54534;368;82;15;101;88;34;31;17
54535;149;24;3;37;31;24;19;9
54536;1930;480;90;703;298;188;104;66
54537;511;66;13;174;91;59;67;40
54538;271;62;16;93;48;32;12;9
54539;184;43;11;60;30;24;10;7
54540;448;170;24;148;61;27;11;7
54541;123;22;6;41;32;9;11;2
54542;1794;283;63;589;409;202;159;90
54543;106;24;3;32;17;17;7;5
54544;104;15;3;22;20;9;14;21
54545;154;26;6;41;37;12;21;11
54546;719;133;32;248;130;94;46;35
54547;17713;4344;828;3667;2658;1888;1867;2459
54548;402;128;22;135;53;38;20;7
54549;2827;605;135;888;580;300;194;124
54550;239;45;11;84;40;39;11;9
54551;46;11;2;16;7;6;5;0
54552;55;6;5;13;15;6;5;5
54553;125;19;5;40;25;14;12;11
54554;51;5;3;13;12;5;12;1
54555;61;16;0;22;17;5;0;1
54556;86;16;8;29;19;9;5;0
54557;1683;173;54;382;306;288;258;222
54558;214;30;7;69;49;22;28;10
54559;227;24;5;66;38;46;31;17
54560;42;13;3;13;4;4;4;0
54561;31;11;2;9;6;2;1;0
54562;100;11;5;46;21;10;5;1
54563;1067;266;41;304;186;126;75;70
54564;104;23;2;36;18;17;5;3
54565;174;19;3;60;32;29;19;11
54566;76;15;1;27;18;13;2;1
54567;285;91;16;88;39;16;20;16
54568;194;28;4;66;38;22;24;12
54569;128;12;1;33;38;24;10;11
54570;250;35;11;73;56;29;30;17
54571;462;61;17;131;80;79;55;39
54572;491;82;19;153;120;51;50;14
54573;127;21;5;41;28;14;15;3
54574;426;46;13;121;74;89;54;29
54575;1212;179;45;354;229;161;132;112
54576;91;24;2;19;19;13;10;4
54577;98;14;3;26;28;14;8;5
54578;10652;1387;426;2024;1631;1543;1472;2168
54579;262;78;7;76;41;30;16;14
54580;7673;2667;442;1974;1315;499;434;342
54581;225;45;5;62;43;31;22;16
54582;144;26;11;48;27;16;10;7
54583;315;33;6;72;54;73;36;41
54584;781;105;35;235;138;115;80;73
54585;370;59;14;123;74;53;29;17
54586;547;71;26;191;109;72;41;38
54587;144;19;7;48;31;22;12;6
54588;296;51;13;93;52;38;35;15
54589;98;13;8;31;27;12;5;4
54590;493;67;27;159;112;49;47;32
54591;254;51;7;77;44;38;19;18
54592;197;27;3;53;42;29;22;22
54593;320;66;14;101;50;42;22;26
54594;112;21;7;38;23;10;9;5
54595;401;57;19;140;81;57;31;16
54596;688;95;30;213;126;101;74;48
54597;340;40;15;112;63;57;33;22
54598;207;48;11;61;47;15;15;9
54599;81;20;7;27;5;11;9;4
54600;88;21;5;24;15;10;7;5
54601;82;19;1;36;20;6;1;0
54602;111;33;9;38;18;11;2;0
55001;230;63;11;84;30;25;12;5
55002;79;18;2;32;18;5;1;3
55004;64;13;0;36;11;1;3;0
55005;29;8;2;7;8;2;2;1
55007;183;43;5;62;25;25;20;4
55008;110;23;7;40;22;11;5;2
55009;409;93;15;152;67;48;24;10
55010;2054;456;95;703;366;220;138;75
55011;184;39;15;58;35;24;11;2
55012;312;54;18;105;66;23;29;16
55013;341;62;14;100;77;43;26;19
55014;289;67;17;105;40;23;22;14
55015;358;72;11;111;72;32;46;14
55017;97;22;6;26;23;13;4;2
55018;30;7;0;10;4;6;1;2
55021;53;9;6;14;12;8;1;3
55022;108;19;10;17;29;15;12;7
55023;97;26;2;23;20;9;8;8
55024;120;34;8;38;12;16;11;2
55025;192;62;16;52;35;19;8;1
55026;106;38;8;37;15;4;4;1
55027;113;38;7;29;16;10;11;1
55028;81;17;10;26;13;6;7;1
55029;11464;2990;626;2767;2031;1205;998;846
55031;325;59;21;112;68;35;24;7
55032;35;11;3;10;7;4;2;0
55033;13;4;1;2;1;3;1;0
55034;85;19;5;20;18;7;6;8
55035;117;24;8;38;19;17;4;7
55036;71;19;3;26;12;5;4;1
55037;102;34;6;31;18;8;1;3
55038;31;7;2;11;4;2;4;0
55039;0;0;0;0;0;0;0;0
55040;198;38;14;59;38;23;18;8
55041;521;98;28;178;97;59;34;26
55042;387;62;17;145;59;52;34;19
55043;2368;474;124;697;482;263;207;121
55044;27;6;0;9;5;2;2;3
55045;411;51;18;138;84;61;33;27
55046;97;29;2;34;16;10;5;1
55047;124;30;7;41;21;9;10;7
55048;28;2;1;12;6;6;1;0
55049;331;60;17;139;50;29;25;10
55050;0;0;0;0;0;0;0;0
55051;95;31;7;34;7;6;6;3
55053;257;72;11;92;45;24;6;8
55054;52;17;5;9;10;5;3;3
55055;12;5;0;1;6;0;0;0
55057;56;13;1;23;8;7;2;1
55058;245;56;7;81;47;23;16;16
55059;146;46;8;42;32;10;7;1
55060;277;31;14;72;64;43;34;19
55061;169;55;9;50;32;14;5;3
55062;81;28;1;28;15;6;1;1
55063;1896;588;89;723;272;125;53;46
55064;83;25;5;22;12;11;5;4
55065;95;34;8;29;9;8;5;3
55066;95;21;3;41;18;4;7;2
55067;80;19;3;24;16;5;12;3
55068;85;18;2;32;12;16;3;2
55069;167;39;6;49;33;25;10;4
55070;82;22;3;26;13;12;2;3
55071;123;37;11;36;18;11;7;4
55072;73;14;3;22;19;12;0;3
55073;506;70;18;154;103;76;50;35
55075;127;27;10;45;32;9;4;1
55076;134;33;6;49;24;19;2;0
55077;198;31;9;54;60;20;18;5
55078;245;74;19;81;36;15;13;6
55079;497;78;21;138;107;71;55;27
55080;67;17;3;23;9;11;3;2
55081;46;9;3;20;7;4;1;3
55082;43;9;3;10;7;4;4;6
55083;115;33;3;34;28;9;2;7
55084;43;12;0;12;9;5;3;2
55085;215;40;11;70;46;32;11;5
55087;61;23;3;15;11;5;2;1
55088;116;36;2;48;11;11;3;4
55089;69;13;2;22;18;3;11;1
55093;231;33;13;61;49;29;24;21
55094;414;72;27;152;93;41;17;12
55095;83;19;5;23;24;10;2;1
55096;82;9;2;36;19;9;4;4
55097;235;62;6;70;54;28;11;4
55099;89;12;5;22;21;18;9;2
55100;62;6;1;15;17;5;5;12
55101;241;49;5;77;45;26;29;10
55102;401;59;10;135;79;60;33;26
55103;21;8;1;6;3;1;0;3
55104;67;24;6;28;3;2;3;2
55105;125;11;3;34;27;21;21;7
55106;123;25;6;36;22;17;11;7
55107;33;4;3;7;5;6;4;4
55108;103;24;6;31;19;11;9;2
55109;169;44;11;46;34;14;16;4
55110;172;73;5;40;35;13;7;0
55111;350;91;16;114;59;40;20;9
55113;110;22;8;35;27;10;6;2
55114;156;40;5;49;25;22;8;8
55115;39;9;2;10;9;6;3;1
55116;42;8;2;20;6;6;0;1
55117;1182;390;82;350;182;91;58;28
55118;65;18;3;22;12;7;2;0
55119;143;45;8;54;23;5;6;3
55120;638;102;38;177;140;72;60;49
55121;89;10;1;26;22;15;12;3
55122;4136;1381;232;1202;599;354;203;167
55123;541;104;26;168;93;80;36;35
55124;229;42;10;87;36;23;21;10
55125;587;109;33;219;121;61;35;10
55127;32;7;5;5;7;3;1;3
55128;36;7;3;11;3;8;1;2
55129;34;12;0;8;4;3;3;3
55132;1271;369;40;429;207;135;69;23
55133;71;22;1;24;9;6;3;7
55134;114;19;10;36;25;8;9;7
55137;35;7;0;16;7;3;2;0
55138;105;18;4;38;16;12;12;3
55139;0;0;0;0;0;0;0;0
55140;14;7;0;4;1;1;1;0
55141;65;18;0;28;12;3;3;1
55142;101;25;9;41;13;3;6;5
55143;94;20;5;31;14;16;5;3
55144;306;88;15;106;45;37;8;8
55145;492;114;28;186;78;42;29;16
55146;145;38;8;45;30;11;8;5
55148;91;23;7;30;22;6;4;0
55149;84;31;8;23;9;8;4;1
55150;411;139;18;146;66;19;14;8
55153;143;30;9;45;29;13;9;9
55154;1110;244;53;361;200;127;72;54
55155;289;46;14;103;58;34;24;9
55156;105;30;1;34;28;7;3;3
55157;42;10;0;19;6;3;2;3
55158;547;139;41;192;93;42;19;21
55159;277;75;9;115;50;18;7;3
55160;32;13;1;11;6;0;1;1
55162;26;10;4;4;5;2;0;0
55163;44;6;1;16;8;5;5;2
55165;325;84;21;111;57;23;14;14
55166;973;161;43;328;195;127;69;49
55167;506;163;37;147;90;30;23;16
55168;34;5;1;11;5;6;5;1
55169;382;70;26;114;117;29;17;8
55170;97;34;7;29;15;8;4;1
55171;182;22;9;47;36;41;18;8
55172;53;11;4;18;8;7;2;3
55173;31;10;1;13;2;2;1;3
55174;58;10;9;17;9;9;2;1
55175;143;25;9;48;36;14;6;4
55177;35;2;5;15;7;4;2;1
55178;146;21;7;41;38;20;11;8
55179;110;27;11;21;27;13;9;2
55180;94;16;4;36;16;10;9;3
55181;2635;742;167;879;420;226;120;81
55182;149;39;7;51;31;14;4;4
55183;32;7;0;15;7;3;0;0
55184;1224;246;44;419;243;127;83;62
55185;67;21;4;14;13;12;2;1
55186;1703;363;98;528;300;185;146;82
55188;32;11;2;9;6;1;3;0
55189;0;0;0;0;0;0;0;0
55191;154;11;8;40;28;28;25;15
55192;32;14;2;11;3;2;1;0
55193;101;26;5;21;20;19;8;1
55194;41;9;4;12;7;7;0;1
55195;103;26;6;29;17;18;5;3
55196;92;21;5;23;24;15;2;2
55197;119;18;5;33;25;21;8;10
55198;500;93;25;161;94;72;27;29
55199;68;11;1;23;10;18;2;3
55200;143;18;2;47;39;21;10;6
55201;47;13;1;11;7;5;9;1
55202;120;36;9;42;18;6;5;5
55204;216;41;11;81;45;21;11;6
55206;83;14;3;26;19;8;6;7
55207;35;11;0;12;5;4;1;3
55208;40;6;5;12;11;4;0;2
55210;30;5;1;11;1;6;4;1
55211;43;3;2;17;8;7;5;0
55212;64;11;3;23;13;8;2;3
55214;217;49;7;83;33;22;18;6
55215;871;308;56;291;115;59;20;22
55216;50;6;2;17;8;7;7;1
55217;91;37;3;26;8;8;4;4
55218;26;3;4;12;2;2;2;0
55219;74;17;6;23;14;9;2;3
55220;68;14;1;30;13;9;1;0
55221;194;45;5;56;48;21;13;5
55222;22;5;0;6;6;1;2;1
55224;425;71;17;145;81;64;29;19
55225;101;23;8;28;26;7;6;2
55226;82;7;5;21;31;8;3;8
55228;430;132;18;138;68;38;20;16
55229;201;57;10;71;28;16;12;7
55232;88;14;5;34;20;7;4;3
55236;693;138;30;228;119;86;62;30
55237;177;36;9;65;29;20;16;1
55239;0;0;0;0;0;0;0;0
55241;59;12;3;21;5;9;7;1
55242;86;22;1;37;14;5;6;0
55243;145;25;5;51;22;16;19;8
55244;179;36;7;57;40;16;16;7
55245;139;19;9;50;26;16;13;5
55246;112;23;5;44;25;10;3;2
55247;39;10;1;13;10;6;0;0
55248;234;72;15;76;32;14;17;8
55250;130;29;2;41;21;16;17;3
55251;79;14;2;33;17;4;8;1
55252;114;22;9;36;21;9;12;4
55253;558;176;27;192;85;38;25;15
55254;94;28;4;24;18;8;9;5
55255;190;68;14;65;24;10;6;2
55256;107;26;2;41;22;5;7;3
55257;40;9;2;13;13;2;2;1
55258;436;69;20;138;89;44;48;28
55260;49;11;2;15;9;5;5;1
55261;111;22;7;34;27;11;3;6
55262;213;53;17;62;38;13;18;13
55263;125;27;8;43;21;16;6;5
55264;195;58;5;65;30;23;8;7
55265;99;17;3;37;20;13;5;3
55266;38;9;0;17;4;3;1;4
55267;204;33;5;69;45;24;12;15
55268;516;104;23;175;102;72;26;15
55269;57;11;2;23;11;3;4;3
55270;22;5;2;4;3;8;0;0
55271;285;67;17;77;56;29;24;17
55272;324;43;21;98;72;49;33;8
55274;223;52;8;88;38;20;10;6
55275;64;17;4;16;16;6;4;1
55276;153;26;5;52;33;18;15;3
55278;139;31;6;45;31;13;10;2
55279;320;91;30;102;57;21;13;6
55280;42;9;1;13;8;3;4;3
55281;72;9;2;21;24;9;6;1
55282;77;13;2;23;12;12;10;4
55284;57;14;6;15;11;7;2;1
55285;128;25;7;45;19;22;8;2
55286;158;30;10;52;34;15;12;6
55288;1050;320;43;358;175;93;38;24
55289;42;11;4;6;9;6;3;2
55290;45;5;2;15;11;1;7;3
55291;3034;1016;173;893;481;238;135;98
55292;140;38;9;49;30;7;7;0
55293;131;18;8;47;40;10;8;0
55295;22;3;1;6;3;6;1;4
55296;386;84;12;126;74;50;26;13
55297;84;15;4;32;17;4;9;2
55298;211;23;10;91;39;24;16;6
55299;75;9;2;27;25;9;3;1
55300;167;37;9;45;36;24;9;8
55301;95;22;4;38;14;7;3;8
55302;899;205;62;267;162;93;79;33
55303;64;13;2;17;16;10;3;3
55304;130;44;1;43;22;11;7;2
55306;85;18;4;29;24;4;4;2
55307;0;0;0;0;0;0;0;0
55310;90;35;2;30;16;3;3;1
55311;23;3;2;5;4;5;3;1
55312;133;30;8;42;22;18;11;1
55313;56;13;1;22;14;4;1;0
55315;94;29;6;30;16;7;4;2
55316;281;65;16;81;63;32;14;10
55317;104;15;7;30;22;12;11;7
55320;53;18;4;15;5;7;3;2
55321;124;11;7;42;22;27;12;4
55322;40;15;1;7;4;5;6;4
55323;50;6;2;16;15;9;2;0
55324;428;101;19;173;77;24;19;14
55325;40;11;3;11;8;3;4;1
55326;82;23;2;26;14;13;4;0
55327;180;40;11;51;41;16;14;7
55328;219;57;14;73;36;21;10;7
55329;169;38;8;69;25;15;11;3
55330;71;19;2;20;12;14;5;1
55331;57;11;3;21;6;8;3;4
55332;195;59;6;73;26;18;11;3
55333;34;8;1;8;9;8;2;0
55334;126;19;9;39;25;16;6;12
55335;193;41;5;52;49;26;14;7
55336;113;23;8;43;17;14;6;3
55338;109;39;9;37;16;6;2;1
55339;56;12;2;19;7;7;7;3
55340;300;75;8;107;62;24;15;8
55341;97;16;3;25;33;13;7;0
55343;48;11;1;13;11;9;1;1
55344;20;4;3;3;4;3;0;1
55345;85;25;3;17;21;5;8;8
55346;239;81;13;69;41;22;11;3
55347;264;75;14;87;39;32;10;7
55348;293;79;9;112;39;27;21;5
55349;97;27;3;31;20;5;7;5
55350;67;15;2;29;8;3;6;3
55351;1648;453;121;538;277;117;101;41
55352;117;33;3;39;19;11;7;5
55353;53;18;0;18;9;8;1;0
55355;112;30;4;34;18;17;5;4
55356;79;13;2;24;14;14;11;2
55357;79;16;2;35;15;8;2;1
55358;157;35;4;46;24;28;13;9
55359;162;29;10;55;37;18;9;3
55360;83;22;3;30;14;9;2;3
55361;99;15;5;35;13;12;6;12
55362;129;30;11;40;31;11;5;0
55363;68;20;1;26;9;8;3;2
55364;549;171;32;183;86;38;22;17
55365;110;38;4;33;21;8;4;1
55366;773;113;33;221;171;110;84;40
55367;85;15;1;20;21;13;9;6
55368;111;26;4;20;29;18;9;5
55369;647;95;25;213;149;89;47;30
55370;167;51;13;55;18;21;2;7
55371;51;19;0;14;5;4;7;1
55372;296;80;14;97;55;24;16;11
55373;62;15;4;22;9;4;5;4
55374;66;22;3;24;9;7;1;0
55375;54;17;5;16;8;3;3;2
55376;66;20;1;24;6;11;4;0
55377;66;16;4;26;7;11;1;0
55378;193;64;6;66;20;18;6;11
55379;49;7;0;22;4;10;3;2
55380;48;3;3;19;7;11;3;1
55381;123;47;6;37;22;5;2;3
55382;273;65;10;94;62;20;17;5
55383;163;30;10;53;36;20;10;5
55384;94;15;3;23;23;15;7;8
55385;376;62;17;122;76;58;26;14
55386;162;19;6;52;45;22;15;4
55387;196;41;5;60;42;29;10;10
55388;193;36;4;72;33;21;17;10
55389;194;63;5;57;37;21;8;5
55391;144;37;7;38;35;17;6;4
55394;6;1;1;3;0;0;1;0
55395;44;4;4;12;10;9;1;4
55396;169;39;6;62;24;21;8;9
55397;165;29;5;66;39;15;5;6
55398;732;121;31;227;179;95;57;23
55399;81;14;1;25;14;8;13;5
55400;31;9;1;13;5;3;0;0
55401;321;85;17;109;53;31;19;6
55403;48;9;6;15;10;6;3;1
55404;233;60;8;49;41;35;21;19
55405;181;52;10;49;31;24;12;5
55406;78;13;5;23;20;7;5;4
55407;110;31;14;31;20;8;5;1
55408;128;25;8;34;35;15;8;3
55409;41;10;3;10;5;8;5;1
55410;99;25;6;27;20;6;12;4
55411;73;31;2;16;10;9;5;0
55412;137;28;6;46;29;16;6;7
55414;144;42;6;43;28;14;9;2
55415;63;7;1;19;14;13;4;4
55416;168;37;11;51;26;14;19;9
55419;117;30;5;29;30;14;3;6
55420;57;17;0;15;14;1;8;3
55421;50;12;0;13;13;4;2;5
55422;38;3;3;20;7;3;2;0
55423;248;52;10;76;49;27;22;13
55424;38;11;1;14;8;1;2;2
55425;102;26;13;30;20;8;4;1
55426;301;59;5;118;51;39;19;10
55427;2102;578;82;603;427;208;135;69
55428;95;21;3;30;15;15;10;0
55429;40;4;2;11;8;8;3;3
55430;64;23;1;24;5;6;3;2
55431;39;13;2;9;8;3;2;2
55433;255;54;13;86;48;23;18;13
55434;47;5;3;19;9;7;1;2
55435;595;154;36;203;97;60;29;16
55436;24;7;0;9;2;3;3;0
55437;93;30;8;32;13;8;1;1
55438;131;33;5;44;27;3;11;9
55439;70;8;7;15;20;5;11;4
55442;190;35;9;46;41;29;16;14
55443;508;67;23;147;174;68;23;7
55444;150;42;5;46;33;11;6;6
55445;144;29;2;62;29;7;9;5
55446;61;11;2;27;15;4;0;3
55447;282;66;9;79;62;33;19;12
55448;34;8;1;11;11;2;0;1
55449;224;73;6;70;41;18;12;4
55450;33;8;2;14;4;4;1;1
55452;49;18;3;13;9;3;3;1
55453;45;11;3;12;6;7;4;1
55454;121;22;2;27;29;25;9;7
55456;181;54;8;67;26;9;14;4
55457;134;15;12;40;26;23;13;6
55458;249;57;5;86;49;38;11;3
55459;185;41;11;67;40;18;5;3
55460;101;28;3;29;17;11;5;7
55461;341;82;16;121;67;31;13;11
55462;261;49;13;82;53;35;19;10
55463;3285;961;159;892;704;237;158;174
55464;114;26;4;29;22;19;10;3
55465;76;15;6;22;20;3;5;5
55466;231;57;16;67;37;27;13;13
55467;525;147;34;158;87;49;34;16
55468;71;9;1;27;19;12;3;0
55469;67;27;3;20;7;6;2;1
55470;154;37;8;42;34;20;10;5
55471;67;18;8;15;9;7;8;3
55472;90;24;3;30;14;13;4;3
55473;88;18;3;27;18;8;10;5
55474;183;37;9;63;41;13;14;6
55475;48;6;5;15;10;8;4;1
55476;371;84;16;117;57;31;36;29
55477;317;77;27;118;49;21;19;7
55479;120;21;5;43;20;9;13;9
55481;205;40;5;73;41;27;13;4
55482;78;20;3;20;19;9;2;3
55484;41;10;1;17;5;4;2;2
55485;52;20;2;11;6;3;7;4
55487;69;14;4;29;12;4;4;3
55488;124;27;6;38;31;11;10;2
55489;198;29;9;66;37;35;16;7
55490;266;64;16;68;60;35;13;11
55492;740;244;23;214;140;61;34;23
55493;139;39;4;59;24;4;8;2
55494;341;61;12;128;71;34;25;10
55495;166;38;11;56;34;18;7;2
55496;779;193;43;259;147;73;37;26
55497;240;42;9;87;48;25;20;9
55498;312;67;13;96;62;40;21;13
55500;621;139;30;207;119;73;30;22
55501;275;60;8;90;46;34;24;13
55502;1986;698;135;593;255;112;125;67
55503;98;25;6;44;12;10;1;1
55504;293;61;16;95;57;32;20;12
55505;2517;409;148;897;613;253;127;72
55506;24;11;0;8;2;0;2;2
55507;150;42;5;57;24;11;9;2
55508;248;25;17;60;75;15;31;25
55509;206;77;7;58;35;18;9;2
55510;94;23;9;28;16;8;7;3
55511;84;29;2;22;12;6;12;1
55512;197;71;4;60;32;15;12;3
55514;445;88;26;144;72;59;33;23
55515;56;9;9;15;11;5;3;6
55516;450;139;19;144;75;43;19;12
55517;408;106;13;139;70;32;29;20
55518;108;20;5;39;20;7;13;4
55519;1061;285;53;367;197;97;37;25
55520;334;53;21;105;67;44;32;12
55521;166;50;10;55;27;18;6;1
55522;87;18;4;31;19;8;4;4
55523;136;13;7;32;34;28;12;11
55525;53;10;3;23;9;3;4;1
55526;193;42;8;65;44;21;7;5
55527;520;212;25;110;100;40;13;21
55528;41;5;5;19;8;1;0;2
55530;76;16;2;22;14;10;10;4
55531;203;62;5;53;36;24;16;6
55532;230;61;18;65;39;28;11;7
55533;1475;478;88;437;240;124;74;35
55534;36;10;0;13;6;7;0;0
55535;53;15;2;18;10;4;1;2
55536;20;3;2;4;7;4;0;1
55537;58;3;2;14;15;14;3;7
55540;47;8;0;17;7;8;3;4
55541;394;72;25;123;57;54;37;25
55543;729;157;34;252;128;84;44;30
55544;100;27;4;26;25;6;11;2
55545;12972;3043;679;3691;2297;1389;995;878
55546;152;38;14;36;36;14;7;6
55547;81;13;6;24;28;3;6;1
55549;74;25;7;22;14;4;1;1
55551;1190;245;57;393;197;147;90;62
55552;54;11;2;23;15;1;1;1
55553;978;206;45;283;210;112;74;49
55554;192;31;11;60;40;22;16;12
55555;23;6;0;7;6;1;2;1
55556;39;9;1;12;11;4;1;1
55557;98;17;3;34;23;12;7;2
55559;43;16;4;12;6;1;2;2
55560;101;19;4;32;20;17;5;5
55561;40;5;3;19;9;3;0;1
55562;105;17;5;36;24;11;9;2
55563;60;20;0;26;7;3;3;1
55565;60;16;3;17;7;9;6;2
55566;209;58;8;70;42;14;12;4
55567;102;20;7;37;23;12;2;1
55568;211;48;12;70;30;19;18;14
55569;125;33;7;40;20;18;6;3
55570;158;37;6;44;34;21;10;5
55571;171;54;13;64;27;8;3;3
55572;69;10;2;25;17;8;7;0
55573;1241;311;60;354;230;138;91;56
55574;37;14;1;14;7;2;0;0
55575;65;19;6;23;13;3;0;1
55577;47;16;2;15;5;5;4;1
55578;124;16;6;47;28;12;7;8
55579;79;20;1;25;14;10;7;2
55580;40;9;2;12;9;6;2;1
55581;86;17;1;37;15;10;3;4
55582;65;18;4;25;11;3;3;1
55583;155;37;2;63;30;10;5;6
55584;85;30;2;24;17;6;2;3
55586;82;11;4;32;14;10;9;2
56001;2981;739;156;1002;513;278;174;120
56002;1644;285;85;467;337;207;156;108
56003;4457;391;223;708;769;618;737;1011
56004;1357;227;58;433;270;168;130;72
56005;2096;342;170;508;383;251;191;251
56006;1146;272;66;382;197;110;63;56
56007;11407;2075;656;2698;2080;1470;1277;1152
56008;3736;372;184;741;624;549;578;688
56009;826;101;59;198;180;90;121;77
56010;4740;981;268;1490;896;575;347;184
56011;1153;260;74;347;215;109;81;66
56012;1206;151;53;310;294;168;115;115
56013;3200;579;221;1029;579;345;256;191
56014;1157;223;75;366;255;119;76;43
56015;1458;175;69;402;359;207;138;107
56017;2117;492;148;707;364;213;129;66
56018;830;111;47;185;194;113;88;93
56019;274;62;12;102;58;22;14;5
56020;569;73;17;201;119;76;60;24
56021;1008;107;49;318;221;140;102;71
56022;977;118;55;276;232;124;103;69
56023;5097;594;225;1365;995;825;637;458
56024;1806;568;104;564;291;147;100;31
56025;146;41;9;56;14;14;8;5
56026;1870;435;138;612;324;180;118;63
56027;400;99;22;146;80;20;19;14
56028;1234;306;84;399;221;118;76;30
56029;871;89;41;284;210;133;80;35
56030;904;128;57;306;189;109;68;47
56031;2292;457;115;757;406;303;163;92
56032;1409;274;77;482;254;160;91;70
56033;2490;754;150;851;372;211;101;51
