CodeCommune;NomCommune;Pop2017;Pop2022
68012;Aspach-Michelbach;1788;1754
68013;Attenschwiller;973;978
68014;Aubure;360;357
68015;Baldersheim;2616;2577
68016;Balgau;969;940
68017;Ballersdorf;824;815
68018;Balschwiller;757;736
68019;Baltzenheim;574;563
68020;Bantzenheim;1608;1624
68021;Bartenheim;3837;4135
68022;Battenheim;1587;1552
68023;Beblenheim;941;931
68024;Bellemagny;190;148
68025;Bendorf;216;251
68026;Bennwihr;1335;1335
68027;Berentzwiller;324;340
68028;Bergheim;2121;2061
68029;Bergholtz;1078;1073
68030;Bergholtzzell;433;390
68006;Bernwiller;1180;1209
68032;Berrwiller;1192;1275
68033;Bettendorf;450;460
68034;Bettlach;311;303
68035;Biederthal;317;329
68036;Biesheim;2571;2519
68037;Biltzheim;444;483
68038;Bischwihr;1039;1192
68039;Bisel;544;542
68040;Bitschwiller-lès-Thann;1960;1995
68041;Blodelsheim;1957;1959
68042;Blotzheim;4526;5077
68043;Bollwiller;4027;4104
68044;Le Bonhomme;752;753
68045;Bourbach-le-Bas;560;555
68046;Bourbach-le-Haut;420;413
68049;Bouxwiller;459;430
68050;Bréchaumont;412;406
68051;Breitenbach-Haut-Rhin;828;811
68052;Bretten;181;185
68054;Brinckheim;405;408
68055;Bruebach;1061;1050
68056;Brunstatt-Didenheim;8012;8176
68057;Buethwiller;277;244
68058;Buhl;3310;3122
68059;Burnhaupt-le-Bas;1878;1981
68060;Burnhaupt-le-Haut;1802;1753
68061;Buschwiller;1040;1053
68062;Carspach;2044;2085
68063;Cernay;11565;11737
68064;Chalampé;950;996
68065;Chavannes-sur-l'Étang;693;655
68066;Colmar;69105;67360
68067;Courtavon;368;341
68068;Dannemarie;2255;2258
68069;Dessenheim;1420;1441
68071;Diefmatten;290;301
68072;Dietwiller;1447;1399
68073;Dolleren;475;460
68074;Durlinsdorf;566;516
68075;Durmenach;841;831
68076;Durrenentzen;907;1059
68077;Eglingen;365;365
68078;Eguisheim;1726;1735
68079;Elbach;259;270
68080;Emlingen;287;313
68082;Ensisheim;7508;7362
68083;Eschbach-au-Val;362;377
68084;Eschentzwiller;1473;1510
68085;Eteimbes;380;397
68086;Falkwiller;191;211
68087;Feldbach;444;469
68088;Feldkirch;990;1002
68089;Fellering;1606;1585
68090;Ferrette;729;848
68091;Fessenheim;2353;2335
68092;Fislis;418;387
68093;Flaxlanden;1448;1368
68094;Folgensbourg;918;902
68095;Fortschwihr;1157;1177
68096;Franken;349;365
68097;Fréland;1343;1297
68098;Friesen;644;667
68099;Frœningen;739;865
68100;Fulleren;342;337
68101;Galfingue;805;806
68102;Geishouse;441;429
68103;Geispitzen;449;512
68104;Geiswasser;306;329
68105;Gildwiller;271;259
68106;Goldbach-Altenbach;286;268
68107;Gommersdorf;361;394
68109;Griesbach-au-Val;714;682
68110;Grussenheim;830;795
68111;Gueberschwihr;837;825
68112;Guebwiller;11094;11090
68113;Guémar;1384;1464
68114;Guevenatten;140;156
68115;Guewenheim;1302;1353
68116;Gundolsheim;699;728
68117;Gunsbach;907;864
68118;Habsheim;4894;5061
68119;Hagenbach;706;766
68120;Hagenthal-le-Bas;1220;1371
68121;Hagenthal-le-Haut;664;745
68122;Hartmannswiller;638;666
68123;Hattstatt;785;859
68124;Hausgauen;383;372
68219;Le Haut Soultzbach;914;867
68125;Hecken;497;529
68126;Hégenheim;3420;3403
68127;Heidwiller;624;656
68128;Heimersdorf;660;651
68129;Heimsbrunn;1325;1325
68130;Heiteren;1040;1068
68131;Heiwiller;169;180
68132;Helfrantzkirch;692;733
68134;Herrlisheim-près-Colmar;1818;1903
68135;Hésingue;2719;2902
68136;Hettenschlag;331;346
68137;Hindlingen;636;631
68138;Hirsingue;2121;2131
68139;Hirtzbach;1442;1438
68140;Hirtzfelden;1261;1288
68141;Hochstatt;2143;2175
68142;Hohrod;365;358
68144;Hombourg;1334;1364
68145;Horbourg-Wihr;5967;6247
68146;Houssen;2249;2358
68147;Hunawihr;602;549
68148;Hundsbach;346;357
68149;Huningue;7238;7410
68150;Husseren-les-Châteaux;514;497
68151;Husseren-Wesserling;1048;1032
68152;Illfurth;2474;2428
68153;Illhaeusern;702;719
68240;Illtal;1420;1223
68154;Illzach;14691;15115
68155;Ingersheim;4678;4743
68156;Issenheim;3416;3534
68157;Jebsheim;1403;1353
68158;Jettingen;502;508
68159;Jungholtz;898;900
68160;Kappelen;587;571
68161;Katzenthal;528;517
68162;Kaysersberg Vignoble;4523;4391
68163;Kembs;5257;5694
68165;Kiffis;249;238
68166;Kingersheim;13055;13265
68167;Kirchberg;762;716
68168;Knœringue;381;376
68171;Kruth;941;883
68172;Kunheim;1763;1857
68169;Kœstlach;506;499
68170;Kœtzingue;600;583
68173;Labaroche;2165;2174
68174;Landser;1601;1638
68175;Lapoutroie;1908;1872
68176;Largitzen;314;333
68177;Lautenbach;1511;1510
68178;Lautenbachzell;955;963
68179;Lauw;915;896
68180;Leimbach;888;928
68181;Levoncourt;240;250
68182;Leymen;1208;1263
68183;Liebenswiller;194;183
68184;Liebsdorf;307;291
68185;Lièpvre;1724;1647
68186;Ligsdorf;311;317
68187;Linsdorf;321;336
68188;Linthal;599;588
68189;Logelheim;818;950
68190;Lucelle;34;31
68191;Luemschwiller;777;747
68193;Luttenbach-près-Munster;742;774
68194;Lutter;279;295
68195;Lutterbach;6310;6755
68196;Magny;308;286
68197;Magstatt-le-Bas;475;516
68198;Magstatt-le-Haut;283;307
68199;Malmerspach;504;484
68200;Manspach;560;533
68201;Masevaux-Niederbruck;3797;3615
68202;Mertzen;209;196
68203;Merxheim;1261;1341
68204;Metzeral;1060;1051
68205;Meyenheim;1480;2017
68207;Michelbach-le-Bas;697;709
68208;Michelbach-le-Haut;597;621
68209;Mittelwihr;832;849
68210;Mittlach;335;340
68211;Mitzach;390;377
68213;Mollau;349;334
68214;Montreux-Jeune;370;368
68215;Montreux-Vieux;899;924
68217;Moosch;1677;1612
68216;Mooslargue;417;405
68218;Morschwiller-le-Bas;3766;3666
68221;Muespach;899;934
68222;Muespach-le-Haut;1065;1144
68223;Muhlbach-sur-Munster;767;817
68224;Mulhouse;109443;104924
68225;Munchhouse;1519;1538
68226;Munster;4606;4709
68227;Muntzenheim;1257;1281
68228;Munwiller;475;456
68229;Murbach;159;165
68212;Mœrnach;529;517
68230;Nambsheim;586;578
68231;Neuf-Brisach;1931;1944
68232;Neuwiller;463;520
68234;Niederentzen;715;807
68235;Niederhergheim;1129;1169
68237;Niedermorschwihr;539;561
68238;Niffer;946;977
68239;Oberbruck;393;390
68241;Oberentzen;637;711
68242;Oberhergheim;1202;1307
68243;Oberlarg;138;136
68244;Obermorschwihr;359;406
68245;Obermorschwiller;407;408
68246;Obersaasheim;1033;1039
68247;Oderen;1268;1229
68248;Oltingue;686;684
68249;Orbey;3552;3445
68250;Orschwihr;1043;1021
68251;Osenbach;890;819
68252;Ostheim;1612;1654
68253;Ottmarsheim;1885;2025
68254;Petit-Landau;828;820
68255;Pfaffenheim;1457;1349
68256;Pfastatt;9579;10275
68257;Pfetterhouse;980;967
68143;Porte du Ried;1782;1914
68258;Pulversheim;2960;3075
68259;Raedersdorf;513;481
68260;Raedersheim;1108;1154
68261;Rammersmatt;223;224
68262;Ranspach;819;778
68263;Ranspach-le-Bas;646;632
68264;Ranspach-le-Haut;628;626
68265;Rantzwiller;795;801
68266;Réguisheim;1895;2036
68267;Reiningue;1981;1923
68268;Retzwiller;709;694
68269;Ribeauvillé;4729;4723
68270;Richwiller;3689;3786
68271;Riedisheim;12645;12154
68273;Riespach;643;646
68274;Rimbach-près-Guebwiller;187;211
68275;Rimbach-près-Masevaux;464;433
68276;Rimbachzell;198;190
68277;Riquewihr;1077;1004
68278;Rixheim;13902;14125
68279;Roderen;887;906
68280;Rodern;362;396
68281;Roggenhouse;469;463
68282;Romagny;263;275
68283;Rombach-le-Franc;780;785
68284;Roppentzwiller;698;665
68285;Rorschwihr;372;366
68286;Rosenau;2374;2388
68287;Rouffach;4518;4186
68288;Ruederbach;399;392
68289;Ruelisheim;2297;2486
68291;Rumersheim-le-Haut;1079;1052
68290;Rustenhart;859;964
68292;Saint-Amarin;2262;2184
68081;Saint-Bernard;571;597
68293;Saint-Cosme;91;77
68296;Saint-Hippolyte;966;945
68297;Saint-Louis;21177;22530
68299;Saint-Ulrich;308;303
68294;Sainte-Croix-aux-Mines;1922;1756
68295;Sainte-Croix-en-Plaine;2978;3026
68298;Sainte-Marie-aux-Mines;5095;4945
68300;Sausheim;5501;5597
68301;Schlierbach;1227;1290
68302;Schweighouse-Thann;767;745
68303;Schwoben;228;228
68304;Sentheim;1577;1534
68305;Seppois-le-Bas;1378;1426
68306;Seppois-le-Haut;511;504
68307;Sewen;501;488
68308;Sickert;327;331
68309;Sierentz;3696;4296
68311;Sondernach;615;593
68312;Sondersdorf;335;316
68313;Soppe-le-Bas;763;780
68315;Soultz-Haut-Rhin;7072;7019
68316;Soultzbach-les-Bains;735;727
68317;Soultzeren;1121;1152
68318;Soultzmatt;2411;2466
68320;Spechbach;1334;1380
68321;Staffelfelden;3959;4070
68322;Steinbach;1360;1357
68323;Steinbrunn-le-Bas;757;850
68324;Steinbrunn-le-Haut;583;670
68325;Steinsoultz;769;749
68326;Sternenberg;155;145
68327;Stetten;351;336
68328;Storckensohn;207;187
68329;Stosswihr;1352;1328
68330;Strueth;331;354
68331;Sundhoffen;1938;1971
68332;Tagolsheim;928;982
68333;Tagsdorf;294;314
68334;Thann;7780;7769
68335;Thannenkirch;463;457
68336;Traubach-le-Bas;478;464
68337;Traubach-le-Haut;604;636
68338;Turckheim;3776;4033
68340;Ueberstrass;375;345
68341;Uffheim;885;1091
68342;Uffholtz;1795;1631
68343;Ungersheim;2341;2440
68344;Urbès;435;437
68345;Urschenheim;735;796
68192;Valdieu-Lutran;421;423
68347;Vieux-Ferrette;688;643
68348;Vieux-Thann;2843;2874
68349;Village-Neuf;4284;4617
68351;Vogelgrun;649;630
68352;Volgelsheim;2668;2714
68350;Vœgtlinshoffen;489;477
68353;Wahlbach;497;495
68354;Walbach;904;926
68355;Waldighofen;1540;1555
68356;Walheim;896;888
68357;Waltenheim;532;512
68358;Wasserbourg;463;467
68359;Wattwiller;1634;1648
68360;Weckolsheim;665;719
68361;Wegscheid;322;317
68362;Wentzwiller;756;781
68363;Werentzhouse;544;629
68364;Westhalten;988;1010
68365;Wettolsheim;1733;1771
68366;Wickerschwihr;732;720
68367;Widensolen;1177;1208
68368;Wihr-au-Val;1263;1208
68370;Wildenstein;180;157
68371;Willer;308;299
68372;Willer-sur-Thur;1825;1758
68373;Winkel;304;291
68374;Wintzenheim;7594;8045
68375;Wittelsheim;10355;10364
68376;Wittenheim;14317;15491
68377;Wittersdorf;806;778
68378;Wolfersdorf;372;356
68379;Wolfgantzen;1048;1156
68380;Wolschwiller;453;433
68381;Wuenheim;799;769
68382;Zaessingue;378;380
68383;Zellenberg;322;323
68384;Zillisheim;2572;2509
68385;Zimmerbach;843;823
68386;Zimmersheim;1016;1069
69001;Affoux;369;397
69002;Aigueperse;248;239
69003;Albigny-sur-Saône;2880;3013
69004;Alix;763;772
69005;Ambérieux;578;629
69006;Amplepuis;4976;4858
69007;Ampuis;2713;2760
69008;Ancy;640;674
69009;Anse;7178;8139
69010;L'Arbresle;6398;6469
69012;Les Ardillats;622;616
69013;Arnas;3778;4408
69014;Aveize;1127;1108
69016;Azolette;120;122
69017;Bagnols;731;758
69018;Beaujeu;2157;2103
69179;Beauvallon;4013;4198
69019;Belleville-en-Beaujolais;12971;13767
69020;Belmont-d'Azergues;631;717
69021;Bessenay;2293;2351
69022;Bibost;575;543
69023;Blacé;1631;1692
69026;Le Breuil;530;528
69027;Brignais;11434;12330
69028;Brindas;6174;6718
69029;Bron;41543;42850
69030;Brullioles;816;823
69031;Brussieu;1376;1378
69032;Bully;1982;2144
69033;Cailloux-sur-Fontaines;2722;2951
69034;Caluire-et-Cuire;43187;43479
69035;Cenves;391;393
69036;Cercié;1128;1135
69228;Chabanière;4183;4274
69037;Chambost-Allières;839;819
69038;Chambost-Longessaigne;938;923
69039;Chamelet;682;703
69040;Champagne-au-Mont-d'Or;5526;6124
69042;La Chapelle-sur-Coise;573;566
69270;Chaponnay;4273;4519
69043;Chaponost;8717;9217
69044;Charbonnières-les-Bains;5067;5272
69045;Charentay;1240;1269
69046;Charly;4541;4670
69047;Charnay;1057;1031
69049;Chasselay;2784;2901
69271;Chassieu;10359;11214
69050;Châtillon;2137;2184
69051;Chaussan;1116;1215
69052;Chazay-d'Azergues;4130;4270
69053;Chénas;545;534
69054;Chénelette;321;365
69055;Les Chères;1453;1504
69056;Chessy;2063;2058
69057;Chevinay;557;586
69058;Chiroubles;391;416
69059;Civrieux-d'Azergues;1515;1633
69060;Claveisolles;635;557
69061;Cogny;1167;1198
69062;Coise;769;794
69063;Collonges-au-Mont-d'Or;4052;4604
69299;Colombier-Saugnieu;2613;2859
69272;Communay;4197;4524
69064;Condrieu;3897;3945
69273;Corbas;11050;11196
69065;Corcelles-en-Beaujolais;942;993
69066;Cours;4449;4329
69067;Courzieu;1118;1178
69068;Couzon-au-Mont-d'Or;2516;2541
69069;Craponne;11067;12170
69070;Cublize;1266;1357
69071;Curis-au-Mont-d'Or;1172;1186
69072;Dardilly;8600;8980
69275;Décines-Charpieu;28602;29905
69074;Denicé;1513;1574
69135;Deux-Grosnes;1905;1923
69075;Dième;186;196
69076;Dommartin;2576;2607
69077;Dracé;956;1178
69078;Duerne;829;842
69080;Échalas;1799;1940
69081;Écully;18517;18019
69082;Émeringes;259;278
69083;Éveux;1169;1169
69276;Feyzin;9857;9727
69084;Fleurie;1265;1351
69085;Fleurieu-sur-Saône;1449;1549
69086;Fleurieux-sur-l'Arbresle;2334;2299
69087;Fontaines-Saint-Martin;3052;3070
69088;Fontaines-sur-Saône;7069;7005
69089;Francheville;14198;15664
69090;Frontenas;815;905
69277;Genas;12734;13446
69278;Genay;5470;5632
69091;Givors;19975;20943
69092;Gleizé;7472;7824
69093;Grandris;1181;1212
69094;Grézieu-la-Varenne;5734;6284
69095;Grézieu-le-Marché;815;831
69096;Grigny;9662;9941
69097;Les Haies;785;739
69098;Les Halles;492;481
69099;Haute-Rivoire;1444;1425
69100;Irigny;8641;8909
69279;Jonage;5903;6109
69280;Jons;1487;1594
69102;Joux;691;753
69103;Juliénas;909;883
69104;Jullié;435;496
69105;Lacenas;972;1029
69106;Lachassagne;1118;1334
69107;Lamure-sur-Azergues;1048;1051
69108;Lancié;1021;1082
69109;Lantignié;880;851
69110;Larajasse;1853;1820
69111;Légny;667;699
69112;Lentilly;5793;6541
69113;Létra;922;907
69115;Limas;4803;4749
69116;Limonest;3664;3933
69117;Lissieu;3122;3193
69118;Loire-sur-Rhône;2559;2736
69119;Longes;977;951
69120;Longessaigne;595;592
69121;Lozanne;2626;3182
69122;Lucenay;1808;2068
69381;Lyon 1er Arrondissement;29352;29040
69382;Lyon 2e Arrondissement;30520;29880
69383;Lyon 3e Arrondissement;101744;101523
69384;Lyon 4e Arrondissement;35949;35232
69385;Lyon 5e Arrondissement;49409;48277
69386;Lyon 6e Arrondissement;51777;50718
69387;Lyon 7e Arrondissement;81566;87491
69388;Lyon 8e Arrondissement;85088;84956
69389;Lyon 9e Arrondissement;50687;53657
69124;Marchampt;462;452
69125;Marcilly-d'Azergues;875;1004
69126;Marcy;726;879
69127;Marcy-l'Étoile;3657;3711
69281;Marennes;1688;1979
69130;Meaux-la-Montagne;237;226
69131;Messimy;3381;3565
69132;Meys;850;855
69282;Meyzieu;33477;36437
69133;Millery;4331;4323
69283;Mions;13542;13716
69134;Moiré;210;243
69136;Montagny;2959;3212
69284;Montanay;3142;3270
69137;Montmelas-Saint-Sorlin;502;530
69138;Montromant;456;447
69139;Montrottier;1385;1393
69140;Morancé;1970;2267
69141;Mornant;5938;6261
69142;La Mulatière;6334;6554
69143;Neuville-sur-Saône;7514;7807
69145;Odenas;927;943
69148;Orliénas;2444;2633
69149;Oullins-Pierre-Bénite;26273;37928
69151;Le Perréon;1587;1496
69153;Poleymieux-au-Mont-d'Or;1332;1394
69154;Pollionnay;2637;2966
69155;Pomeys;1145;1133
69156;Pommiers;2637;2629
69159;Porte des Pierres Dorées;3753;4079
69160;Poule-les-Écharmeaux;1102;1027
69161;Propières;468;477
69285;Pusignan;4114;4145
69162;Quincié-en-Beaujolais;1325;1382
69163;Quincieux;3467;3620
69164;Ranchal;319;311
69165;Régnié-Durette;1119;1159
69286;Rillieux-la-Pape;30012;31479
69166;Riverie;322;307
69167;Rivolet;579;588
69168;Rochetaillée-sur-Saône;1528;1546
69169;Ronno;636;650
69170;Rontalon;1162;1167
69171;Sain-Bel;2316;2568
69180;Saint-André-la-Côte;284;274
69181;Saint-Appolinaire;213;235
69287;Saint-Bonnet-de-Mure;6800;6988
69182;Saint-Bonnet-des-Bruyères;356;372
69183;Saint-Bonnet-le-Troncy;313;311
69186;Saint-Clément-de-Vers;226;205
69187;Saint-Clément-les-Places;640;669
69188;Saint-Clément-sur-Valsonne;909;904
69191;Saint-Cyr-au-Mont-d'Or;5576;6113
69192;Saint-Cyr-le-Chatoux;145;156
69193;Saint-Cyr-sur-le-Rhône;1306;1273
69194;Saint-Didier-au-Mont-d'Or;6785;7405
69196;Saint-Didier-sur-Beaujeu;616;603
69197;Saint-Étienne-des-Oullières;2207;2236
69198;Saint-Étienne-la-Varenne;741;783
69199;Saint-Fons;18802;19549
69200;Saint-Forgeux;1486;1538
69203;Saint-Genis-l'Argentière;1041;986
69204;Saint-Genis-Laval;21217;21329
69205;Saint-Genis-les-Ollières;4984;5370
69206;Saint-Georges-de-Reneins;4378;4533
69207;Saint-Germain-au-Mont-d'Or;3085;3037
69208;Saint-Germain-Nuelles;2265;2252
69209;Saint-Igny-de-Vers;582;581
69212;Saint-Jean-des-Vignes;432;472
69214;Saint-Jean-la-Bussière;1214;1175
69215;Saint-Julien;854;936
69216;Saint-Julien-sur-Bibost;562;605
69217;Saint-Just-d'Avray;747;743
69218;Saint-Lager;1040;1051
69219;Saint-Laurent-d'Agny;2139;2120
69220;Saint-Laurent-de-Chamousset;1827;1950
69288;Saint-Laurent-de-Mure;5377;5651
69225;Saint-Marcel-l'Éclairé;524;568
69227;Saint-Martin-en-Haut;3865;3917
69229;Saint-Nizier-d'Azergues;790;776
69289;Saint-Pierre-de-Chandieu;4520;4588
69231;Saint-Pierre-la-Palud;2635;2586
69290;Saint-Priest;46207;49193
69233;Saint-Romain-au-Mont-d'Or;1211;1241
69234;Saint-Romain-de-Popey;1560;1703
69235;Saint-Romain-en-Gal;1889;1990
69236;Saint-Romain-en-Gier;579;598
69291;Saint-Symphorien-d'Ozon;5735;6076
69238;Saint-Symphorien-sur-Coise;3682;3749
69239;Saint-Vérand;1192;1147
69240;Saint-Vincent-de-Reins;630;627
69184;Sainte-Catherine;980;981
69189;Sainte-Colombe;1909;1994
69190;Sainte-Consorce;1939;2109
69201;Sainte-Foy-l'Argentière;1281;1292
69202;Sainte-Foy-lès-Lyon;22012;21893
69230;Sainte-Paule;324;330
69172;Salles-Arbuissonnas-en-Beaujolais;791;789
69173;Sarcey;1002;979
69292;Sathonay-Camp;5934;7039
69293;Sathonay-Village;2360;2418
69174;Les Sauvages;612;621
69175;Savigny;2009;1970
69294;Sérézin-du-Rhône;2664;3057
69295;Simandres;1812;1886
69296;Solaize;2922;3131
69176;Soucieu-en-Jarrest;4515;4652
69177;Sourcieux-les-Mines;2029;2098
69178;Souzy;813;767
69241;Taluyers;2539;2657
69242;Taponas;976;908
69243;Tarare;10582;10881
69244;Tassin-la-Demi-Lune;22297;22819
69245;Ternand;684;747
69297;Ternay;5514;5582
69246;Theizé;1247;1293
69248;Thizy-les-Bourgs;6031;5794
69249;Thurins;3050;3268
69250;La Tour-de-Salvagny;4050;4460
69298;Toussieu;3080;3186
69252;Trèves;737;723
69253;Tupin-et-Semons;617;650
69024;Val d'Oingt;4037;4143
69254;Valsonne;952;994
69255;Vaugneray;5734;6198
69256;Vaulx-en-Velin;49658;52448
69257;Vaux-en-Beaujolais;1087;1153
69258;Vauxrenard;321;315
69259;Vénissieux;65894;66701
69260;Vernaison;4998;5175
69261;Vernay;101;117
69265;Ville-sur-Jarnioux;806;820
69263;Villechenève;883;908
69264;Villefranche-sur-Saône;36857;36224
69266;Villeurbanne;147712;162207
69267;Villié-Morgon;2111;2132
69157;Vindry-sur-Turdine;5133;5283
69268;Vourles;3411;3353
69269;Yzeron;1022;980
70001;Abelcourt;354;338
70002;Aboncourt-Gesincourt;214;216
70003;Achey;70;70
70004;Adelans-et-le-Val-de-Bithaine;301;313
70005;Aillevans;148;126
70006;Aillevillers-et-Lyaumont;1551;1440
70007;Ailloncourt;302;306
70008;Ainvelle;148;148
70009;Aisey-et-Richecourt;107;99
70010;Alaincourt;112;98
70011;Amage;338;305
70012;Amance;652;668
70013;Ambiévillers;73;73
70014;Amblans-et-Velotte;396;400
70015;Amoncourt;286;268
70016;Amont-et-Effreney;164;166
70017;Anchenoncourt-et-Chazel;241;229
70018;Ancier;502;521
70019;Andelarre;134;149
70020;Andelarrot;237;245
70021;Andornay;203;179
70022;Angirey;140;155
70023;Anjeux;144;144
70024;Apremont;460;432
70025;Arbecey;259;236
70026;Arc-lès-Gray;2540;2410
70027;Argillières;75;72
70028;Aroz;148;143
70029;Arpenans;245;242
70030;Arsans;48;44
70031;Athesans-Étroitefontaine;654;630
70032;Attricourt;44;47
70035;Augicourt;177;171
70036;Aulx-lès-Cromary;167;158
70037;Autet;262;257
70038;Authoison;320;314
70039;Autoreille;337;384
70042;Autrey-le-Vay;92;92
70040;Autrey-lès-Cerre;234;240
70041;Autrey-lès-Gray;374;386
70043;Auvet-et-la-Chapelotte;238;237
70044;Auxon;419;402
70045;Avrigney-Virey;420;425
70046;Les Aynans;351;360
70047;Baignes;104;99
70048;Bard-lès-Pesmes;145;136
70049;Barges;94;78
70050;La Barre;101;99
70051;La Basse-Vaivre;37;44
70052;Bassigney;127;121
70053;Les Bâties;79;76
70054;Battrans;237;210
70055;Baudoncourt;533;484
70056;Baulay;297;323
70057;Bay;142;162
70058;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;934;922
70059;Beaumotte-Aubertans;458;476
70060;Beaumotte-lès-Pin;307;283
70061;Belfahy;81;84
70062;Belmont;137;141
70063;Belonchamp;204;207
70064;Belverne;145;135
70065;Besnans;79;75
70066;Betaucourt;170;181
70067;Betoncourt-lès-Brotte;122;114
70069;Betoncourt-Saint-Pancras;50;41
70070;Betoncourt-sur-Mance;29;25
70071;Beulotte-Saint-Laurent;58;61
70072;Beveuge;83;87
70074;Blondefontaine;269;233
70075;Bonboillon;199;198
70076;Bonnevent-Velloreille;378;408
70077;Borey;230;220
70078;Bougey;93;98
70079;Bougnon;545;501
70080;Bouhans-et-Feurg;239;239
70081;Bouhans-lès-Lure;323;273
70082;Bouhans-lès-Montbozon;142;125
70083;Bouligney;410;404
70084;Boulot;690;653
70085;Boult;623;708
70086;Bourbévelle;78;75
70087;Bourguignon-lès-Conflans;141;136
70088;Bourguignon-lès-la-Charité;116;104
70089;Bourguignon-lès-Morey;47;45
70090;Boursières;57;59
70091;Bousseraucourt;49;45
70092;Bresilley;188;180
70093;Breuches;688;643
70094;Breuchotte;300;301
70095;Breurey-lès-Faverney;635;597
70096;Brevilliers;634;628
70097;Briaucourt;239;250
70098;Brotte-lès-Luxeuil;208;198
70099;Brotte-lès-Ray;75;66
70101;Broye-Aubigney-Montseugny;486;512
70100;Broye-les-Loups-et-Verfontaine;127;115
70102;Brussey;276;286
70103;La Bruyère;218;169
70104;Bucey-lès-Gy;592;579
70105;Bucey-lès-Traves;123;146
70106;Buffignécourt;116;129
70107;Bussières;425;432
70109;Buthiers;308;326
70111;Calmoutier;266;268
70112;Cemboing;180;168
70113;Cenans;125;133
70114;Cendrecourt;207;202
70115;Cerre-lès-Noroy;233;238
70116;Chagey;634;604
70117;Châlonvillars;1248;1253
70118;Chambornay-lès-Bellevaux;185;185
70119;Chambornay-lès-Pin;361;380
70120;Champagney;3788;3674
70121;Champey;875;798
70122;Champlitte;1639;1601
70124;Champtonnay;101;80
70125;Champvans;180;174
70126;Chancey;200;197
70127;Chantes;119;107
70128;La Chapelle-lès-Luxeuil;382;382
70129;La Chapelle-Saint-Quillain;154;146
70130;Charcenne;336;298
70132;Chargey-lès-Gray;694;669
70133;Chargey-lès-Port;237;236
70134;Chariez;207;220
